id,Store,Date,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
3525,26,14/01/2011,16.7,3.215,,,,,,7.907,False,812323.29
3526,26,21/01/2011,12.98,3.232,,,,,,7.907,False,809833.21
3527,26,28/01/2011,5.54,3.243,,,,,,7.907,False,817485.14
3528,26,04/02/2011,11.17,3.24,,,,,,7.907,False,911807.02
3529,26,11/02/2011,15.12,3.255,,,,,,7.907,True,1010711.08
3530,26,18/02/2011,19.63,3.263,,,,,,7.907,False,981978.02
3531,26,25/02/2011,16.3,3.281,,,,,,7.907,False,910298.44
3532,26,04/03/2011,14.31,3.437,,,,,,7.907,False,945643.17
3533,26,11/03/2011,28.13,3.6,,,,,,7.907,False,946614.55
3534,26,18/03/2011,31.76,3.634,,,,,,7.907,False,887426.12
3535,26,25/03/2011,22.99,3.624,,,,,,7.907,False,866566.5399999999
3536,26,01/04/2011,22.99,3.638,,,,,,7.818,False,849231.61
3537,26,08/04/2011,29.09,3.72,,,,,,7.818,False,985229.81
3538,26,15/04/2011,39.46,3.823,,,,,,7.818,False,863266.12
3539,26,22/04/2011,33.81,3.919,,,,,,7.818,False,921700.61
3540,26,29/04/2011,47.17,3.988,,,,,,7.818,False,873450.29
3541,26,06/05/2011,45.0,4.078,,,,,,7.818,False,1024778.23
3542,26,13/05/2011,48.2,4.095,,,,,,7.818,False,941008.85
3543,26,20/05/2011,48.86,4.101,,,,,,7.818,False,938334.62
3544,26,27/05/2011,56.74,4.034,,,,,,7.818,False,996723.58
3545,26,03/06/2011,60.49,3.973,,,,,,7.818,False,1054454.4
3546,26,10/06/2011,59.85,3.924,,,,,,7.818,False,1094058.68
3547,26,17/06/2011,54.5,3.873,,,,,,7.818,False,981646.46
3548,26,24/06/2011,56.94,3.851,,,,,,7.818,False,997474.93
3549,26,01/07/2011,59.89,3.815,,,,,,7.767,False,1070119.09
3550,26,08/07/2011,63.34,3.784,,,,,,7.767,False,1133807.03
3551,26,15/07/2011,64.43,3.827,,,,,,7.767,False,1021534.7
3552,26,22/07/2011,69.52,3.882,,,,,,7.767,False,1017867.8
3553,26,29/07/2011,63.32,3.898,,,,,,7.767,False,1005360.5
3554,26,05/08/2011,63.16,3.903,,,,,,7.767,False,1107552.43
3555,26,12/08/2011,62.99,3.88,,,,,,7.767,False,1087644.5
3556,26,19/08/2011,60.58,3.82,,,,,,7.767,False,1021766.75
3557,26,26/08/2011,61.1,3.796,,,,,,7.767,False,1064617.62
3558,26,02/09/2011,59.67,3.784,,,,,,7.767,False,1040143.14
3559,26,09/09/2011,60.98,3.809,,,,,,7.767,True,1069710.97
3560,26,16/09/2011,55.19,3.809,,,,,,7.767,False,951569.84
3561,26,23/09/2011,50.72,3.758,,,,,,7.767,False,923644.6
3562,26,30/09/2011,59.42,3.684,,,,,,7.767,False,959339.51
3563,26,07/10/2011,46.84,3.633,,,,,,7.598,False,1130022.99
3564,26,14/10/2011,53.91,3.583,,,,,,7.598,False,987886.08
3565,26,21/10/2011,45.23,3.618,,,,,,7.598,False,974907.28
3566,26,28/10/2011,35.06,3.604,,,,,,7.598,False,972256.98
3567,26,04/11/2011,31.7,3.586,,,,,,7.598,False,988950.75
3568,26,11/11/2011,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,7.598,False,1077640.13
3569,26,18/11/2011,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,7.598,False,946091.79
3570,26,25/11/2011,31.07,3.536,362.32,9.0,44999.94,,660.57,7.598,True,1282320.05
3571,26,02/12/2011,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,7.598,False,1012498.49
3572,26,09/12/2011,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,7.598,False,1148987.46
3573,26,16/12/2011,28.24,3.445,2698.03,,494.72,533.84,2670.1,7.598,False,1204807.83
3574,26,23/12/2011,22.53,3.413,699.47,0.09,1018.94,9.0,2816.25,7.598,False,1515175.01
3575,26,30/12/2011,18.8,3.402,4124.23,34472.24,159.04,799.85,2194.68,7.598,True,972834.42
3576,26,06/01/2012,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,7.467,False,971557.62
3577,26,13/01/2012,25.55,3.523,2153.82,6050.57,62.24,275.03,2511.4,7.467,False,836305.65
3578,26,20/01/2012,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,7.467,False,838751.5
3579,26,27/01/2012,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,7.467,False,820059.89
3580,26,03/02/2012,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,7.467,False,939158.25
3581,26,10/02/2012,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,7.467,True,1081005.64
3582,26,17/02/2012,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,7.467,False,965788.76
3583,26,24/02/2012,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,7.467,False,917924.47
3584,26,02/03/2012,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,7.467,False,955641.74
3585,26,09/03/2012,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,7.467,False,1028569.01
3586,26,16/03/2012,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,7.467,False,919503.4
3587,26,23/03/2012,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,7.467,False,874790.6799999999
3588,26,30/03/2012,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,7.467,False,922018.43
3589,26,06/04/2012,33.35,3.957,8674.08,,33.85,1128.16,3852.6,7.489,False,1116829.23
3590,26,13/04/2012,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,7.489,False,889670.29
3591,26,20/04/2012,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,7.489,False,923600.02
3592,26,27/04/2012,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,7.489,False,911969.0
3593,26,04/05/2012,40.29,3.991,11484.78,,78.04,2449.14,2488.39,7.489,False,946573.29
3594,26,11/05/2012,47.11,3.947,8655.96,,108.57,842.81,2803.07,7.489,False,1062548.73
3595,26,18/05/2012,52.55,3.899,6622.21,,45.9,550.47,2648.76,7.489,False,978082.84
3596,26,25/05/2012,58.2,3.85,7166.44,,240.75,1942.28,2272.3,7.489,False,1067310.74
3597,26,01/06/2012,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,7.489,False,1015853.03
3598,26,08/06/2012,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,7.489,False,1106176.83
3599,26,15/06/2012,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,7.489,False,1029248.22
3600,26,22/06/2012,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,7.489,False,1056282.91
3601,26,29/06/2012,60.71,3.577,3441.05,274.0,,256.82,2456.02,7.489,False,1051190.44
3602,26,06/07/2012,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,7.405,False,1180470.8
3603,26,13/07/2012,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,7.405,False,1063149.78
3604,26,20/07/2012,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,7.405,False,1049625.9
3605,26,27/07/2012,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,7.405,False,1031745.14
3606,26,03/08/2012,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,7.405,False,1090915.09
3607,26,10/08/2012,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,7.405,False,1121476.51
3608,26,17/08/2012,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,7.405,False,1068292.56
3609,26,24/08/2012,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,7.405,False,1022704.2
3610,26,31/08/2012,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,7.405,False,1053495.51
3611,26,07/09/2012,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,7.405,True,1081874.03
3612,26,14/09/2012,57.69,3.988,7606.73,,22.66,368.91,9072.93,7.405,False,986131.94
3613,26,21/09/2012,52.68,4.056,6916.18,3.82,,228.31,7025.39,7.405,False,961084.08
3614,26,28/09/2012,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,7.405,False,964726.37
3615,27,05/02/2010,27.19,2.954,,,,,,8.237,False,1874289.79
3616,27,12/02/2010,29.81,2.94,,,,,,8.237,True,1745362.72
3617,27,19/02/2010,32.44,2.909,,,,,,8.237,False,1945070.33
3618,27,26/02/2010,36.0,2.91,,,,,,8.237,False,1390934.27
3619,27,05/03/2010,38.07,2.919,,,,,,8.237,False,1313729.72
3620,27,12/03/2010,45.98,2.938,,,,,,8.237,False,1925113.12
3621,27,19/03/2010,49.04,2.96,,,,,,8.237,False,1700627.97
3622,27,26/03/2010,52.34,2.963,,,,,,8.237,False,1836714.84
3623,27,02/04/2010,46.9,2.957,,,,,,8.058,False,2053952.97
3624,27,09/04/2010,62.62,2.992,,,,,,8.058,False,1955814.13
3625,27,16/04/2010,54.95,3.01,,,,,,8.058,False,1857500.96
3626,27,23/04/2010,53.91,3.021,,,,,,8.058,False,1850205.47
3627,27,30/04/2010,53.55,3.042,,,,,,8.058,False,1805885.04
3628,27,07/05/2010,69.02,3.095,,,,,,8.058,False,1939458.84
3629,27,14/05/2010,53.82,3.112,,,,,,8.058,False,1842465.78
3630,27,21/05/2010,63.31,3.096,,,,,,8.058,False,1836595.58
3631,27,28/05/2010,67.88,3.046,,,,,,8.058,False,1962468.67
3632,27,04/06/2010,74.29,3.006,,,,,,8.058,False,2073102.59
3633,27,11/06/2010,68.9,2.972,,,,,,8.058,False,1873812.93
3634,27,18/06/2010,70.0,2.942,,,,,,8.058,False,1887182.27
3635,27,25/06/2010,78.02,2.958,,,,,,8.058,False,1962625.01
3636,27,02/07/2010,76.25,2.958,,,,,,7.982,False,2024554.1
3637,27,09/07/2010,82.69,2.94,,,,,,7.982,False,2119163.01
3638,27,16/07/2010,78.26,2.933,,,,,,7.982,False,1880691.64
3639,27,23/07/2010,81.56,2.924,,,,,,7.982,False,1808250.71
3640,27,30/07/2010,79.78,2.932,,,,,,7.982,False,1816489.53
3641,27,06/08/2010,77.45,2.942,,,,,,7.982,False,1908036.68
3642,27,13/08/2010,77.36,2.923,,,,,,7.982,False,1864436.12
3643,27,20/08/2010,75.16,2.913,,,,,,7.982,False,1936878.46
3644,27,27/08/2010,70.31,2.885,,,,,,7.982,False,1870684.21
3645,27,03/09/2010,78.52,2.86,,,,,,7.982,False,1908110.9
3646,27,10/09/2010,70.38,2.837,,,,,,7.982,True,1913494.81
3647,27,17/09/2010,64.5,2.846,,,,,,7.982,False,1629978.46
3648,27,24/09/2010,67.08,2.837,,,,,,7.982,False,1597002.71
3649,27,01/10/2010,70.19,2.84,,,,,,8.021,False,1543532.83
3650,27,08/10/2010,57.78,2.903,,,,,,8.021,False,1707662.87
3651,27,15/10/2010,58.38,2.999,,,,,,8.021,False,1728388.2
3652,27,22/10/2010,52.82,3.049,,,,,,8.021,False,1693935.29
3653,27,29/10/2010,61.02,3.055,,,,,,8.021,False,1688955.49
3654,27,05/11/2010,45.91,3.049,,,,,,8.021,False,1686010.02
3655,27,12/11/2010,45.9,3.065,,,,,,8.021,False,1828010.25
3656,27,19/11/2010,50.81,3.138,,,,,,8.021,False,1704785.74
3657,27,26/11/2010,46.67,3.186,,,,,,8.021,True,2627910.75
3658,27,03/12/2010,41.81,3.2,,,,,,8.021,False,1884343.67
3659,27,10/12/2010,30.83,3.255,,,,,,8.021,False,2139733.68
3660,27,17/12/2010,31.62,3.301,,,,,,8.021,False,2350098.36
3661,27,24/12/2010,31.34,3.309,,,,,,8.021,False,3078162.08
3662,27,31/12/2010,29.59,3.336,,,,,,8.021,True,1440963.0
3663,27,07/01/2011,34.42,3.351,,,,,,7.827,False,1568159.48
3664,27,14/01/2011,25.7,3.367,,,,,,7.827,False,1532308.62
3665,27,21/01/2011,30.13,3.391,,,,,,7.827,False,1517029.9
3666,27,28/01/2011,23.64,3.402,,,,,,7.827,False,1421111.55
3667,27,04/02/2011,28.7,3.4,,,,,,7.827,False,1628100.79
3668,27,11/02/2011,30.45,3.416,,,,,,7.827,True,1636224.77
3669,27,18/02/2011,39.32,3.42,,,,,,7.827,False,1709365.19
3670,27,25/02/2011,33.05,3.452,,,,,,7.827,False,1688935.71
3671,27,04/03/2011,36.99,3.605,,,,,,7.827,False,1656130.67
3672,27,11/03/2011,43.64,3.752,,,,,,7.827,False,1613259.77
3673,27,18/03/2011,46.65,3.796,,,,,,7.827,False,1624539.21
3674,27,25/03/2011,40.11,3.789,,,,,,7.827,False,1554651.0799999998
3675,27,01/04/2011,37.27,3.811,,,,,,7.725,False,1628868.28
3676,27,08/04/2011,46.87,3.895,,,,,,7.725,False,1689844.18
3677,27,15/04/2011,52.24,3.981,,,,,,7.725,False,1727175.61
3678,27,22/04/2011,50.02,4.061,,,,,,7.725,False,1921655.48
3679,27,29/04/2011,61.71,4.117,,,,,,7.725,False,1642074.64
3680,27,06/05/2011,56.48,4.192,,,,,,7.725,False,1757041.96
3681,27,13/05/2011,60.07,4.211,,,,,,7.725,False,1763545.32
3682,27,20/05/2011,60.22,4.202,,,,,,7.725,False,1725268.56
3683,27,27/05/2011,66.43,4.134,,,,,,7.725,False,1820723.17
3684,27,03/06/2011,74.17,4.069,,,,,,7.725,False,2053708.01
3685,27,10/06/2011,73.26,4.025,,,,,,7.725,False,1817914.71
3686,27,17/06/2011,67.03,3.989,,,,,,7.725,False,1814740.09
3687,27,24/06/2011,72.02,3.964,,,,,,7.725,False,1811455.15
3688,27,01/07/2011,73.76,3.916,,,,,,7.85,False,1949983.93
3689,27,08/07/2011,76.87,3.886,,,,,,7.85,False,2000055.27
3690,27,15/07/2011,77.83,3.915,,,,,,7.85,False,1762155.79
3691,27,22/07/2011,82.28,3.972,,,,,,7.85,False,1754879.45
3692,27,29/07/2011,79.41,4.004,,,,,,7.85,False,1744879.06
3693,27,05/08/2011,78.14,4.02,,,,,,7.85,False,1747289.53
3694,27,12/08/2011,76.67,3.995,,,,,,7.85,False,1758437.96
3695,27,19/08/2011,72.97,3.942,,,,,,7.85,False,1781905.24
3696,27,26/08/2011,72.88,3.906,,,,,,7.85,False,2034400.78
3697,27,02/09/2011,71.44,3.879,,,,,,7.85,False,1511717.53
3698,27,09/09/2011,70.93,3.93,,,,,,7.85,True,1911470.84
3699,27,16/09/2011,69.65,3.937,,,,,,7.85,False,1613773.9
3700,27,23/09/2011,63.61,3.899,,,,,,7.85,False,1606208.68
3701,27,30/09/2011,70.92,3.858,,,,,,7.85,False,1599626.26
3702,27,07/10/2011,56.91,3.775,,,,,,7.906,False,1672339.27
3703,27,14/10/2011,64.78,3.744,,,,,,7.906,False,1682652.51
3704,27,21/10/2011,59.62,3.757,,,,,,7.906,False,1689591.44
3705,27,28/10/2011,51.81,3.757,,,,,,7.906,False,1710372.4
3706,27,04/11/2011,44.46,3.738,,,,,,7.906,False,1621109.3
3707,27,11/11/2011,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,7.906,False,1800728.07
3708,27,18/11/2011,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,7.906,False,1723739.44
3709,27,25/11/2011,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,7.906,True,2504400.71
3710,27,02/12/2011,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,7.906,False,1806924.74
3711,27,09/12/2011,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,7.906,False,2014665.98
3712,27,16/12/2011,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,7.906,False,2205919.86
3713,27,23/12/2011,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,7.906,False,2739019.75
3714,27,30/12/2011,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,7.906,True,1650604.6
3715,27,06/01/2012,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,8.009,False,1535287.4
3716,27,13/01/2012,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,8.009,False,1492399.13
3717,27,20/01/2012,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,8.009,False,1542131.05
3718,27,27/01/2012,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,8.009,False,1263534.86
3719,27,03/02/2012,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,8.009,False,1564246.02
3720,27,10/02/2012,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,8.009,True,1651605.35
3721,27,17/02/2012,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,8.009,False,1606221.56
3722,27,24/02/2012,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,8.009,False,1648602.39
3723,27,02/03/2012,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,8.009,False,1509323.09
3724,27,09/03/2012,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,8.009,False,1607343.41
3725,27,16/03/2012,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,8.009,False,1635984.07
3726,27,23/03/2012,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,8.009,False,1620839.34
3727,27,30/03/2012,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,8.009,False,1615494.14
3728,27,06/04/2012,48.73,4.143,10800.82,,101.35,3079.87,5692.72,8.253,False,1899013.34
3729,27,13/04/2012,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,8.253,False,1650405.21
3730,27,20/04/2012,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,8.253,False,1639999.47
3731,27,27/04/2012,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,8.253,False,1565498.84
3732,27,04/05/2012,53.68,4.124,19913.55,,213.38,5895.46,4687.08,8.253,False,1669388.45
3733,27,11/05/2012,58.97,4.055,10864.63,,244.98,2261.45,2840.03,8.253,False,1674306.31
3734,27,18/05/2012,65.15,4.029,13340.68,,222.2,2225.5,2346.31,8.253,False,1707158.82
3735,27,25/05/2012,64.77,3.979,11465.8,,380.15,2173.31,4183.07,8.253,False,1818906.73
3736,27,01/06/2012,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,8.253,False,1900638.6
3737,27,08/06/2012,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,8.253,False,1764756.31
3738,27,15/06/2012,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,8.253,False,1773500.56
3739,27,22/06/2012,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,8.253,False,1837884.79
3740,27,29/06/2012,73.94,3.667,7582.01,585.9,,1019.28,3522.11,8.253,False,1842555.32
3741,27,06/07/2012,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,8.239,False,2062224.92
3742,27,13/07/2012,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,8.239,False,1755889.53
3743,27,20/07/2012,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,8.239,False,1730913.66
3744,27,27/07/2012,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,8.239,False,1625883.71
3745,27,03/08/2012,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,8.239,False,1705810.84
3746,27,10/08/2012,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,8.239,False,1720537.26
3747,27,17/08/2012,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,8.239,False,1735339.59
3748,27,24/08/2012,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,8.239,False,1780443.36
3749,27,31/08/2012,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,8.239,False,1731935.43
3750,27,07/09/2012,76.0,4.076,18992.1,56.16,118.16,4511.15,7235.18,8.239,True,1840955.23
3751,27,14/09/2012,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,8.239,False,1519604.5
3752,27,21/09/2012,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,8.239,False,1557485.75
3753,27,28/09/2012,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,8.239,False,1540687.63
3754,28,05/02/2010,49.47,2.962,,,,,,13.975,False,1672352.29
3755,28,12/02/2010,47.87,2.946,,,,,,13.975,True,1558968.49
3756,28,19/02/2010,54.83,2.915,,,,,,13.975,False,1491300.42
3757,28,26/02/2010,50.23,2.825,,,,,,13.975,False,1542173.33
3758,28,05/03/2010,53.77,2.987,,,,,,13.975,False,1608435.45
3759,28,12/03/2010,50.11,2.925,,,,,,13.975,False,1326877.11
3760,28,19/03/2010,59.57,3.054,,,,,,13.975,False,1279819.43
3761,28,26/03/2010,60.06,3.083,,,,,,13.975,False,1245268.77
3762,28,02/04/2010,59.84,3.086,,,,,,14.099,False,1441559.4
3763,28,09/04/2010,59.25,3.09,,,,,,14.099,False,1382359.21
3764,28,16/04/2010,64.95,3.109,,,,,,14.099,False,1268240.66
3765,28,23/04/2010,64.55,3.05,,,,,,14.099,False,1244177.21
3766,28,30/04/2010,67.38,3.105,,,,,,14.099,False,1186971.02
3767,28,07/05/2010,70.15,3.127,,,,,,14.099,False,1532893.22
3768,28,14/05/2010,68.44,3.145,,,,,,14.099,False,1245898.73
3769,28,21/05/2010,76.2,3.12,,,,,,14.099,False,1217923.71
3770,28,28/05/2010,67.84,3.058,,,,,,14.099,False,1176588.25
3771,28,04/06/2010,81.39,2.941,,,,,,14.099,False,1543678.02
3772,28,11/06/2010,90.84,2.949,,,,,,14.099,False,1348995.17
3773,28,18/06/2010,81.06,3.043,,,,,,14.099,False,1267619.06
3774,28,25/06/2010,87.27,3.084,,,,,,14.099,False,1231025.07
3775,28,02/07/2010,91.98,3.105,,,,,,14.18,False,1399960.15
3776,28,09/07/2010,90.37,3.1,,,,,,14.18,False,1340293.87
3777,28,16/07/2010,97.18,3.094,,,,,,14.18,False,1225336.41
3778,28,23/07/2010,99.22,3.112,,,,,,14.18,False,1205884.98
3779,28,30/07/2010,96.31,3.017,,,,,,14.18,False,1150204.71
3780,28,06/08/2010,92.95,3.123,,,,,,14.18,False,1523101.38
3781,28,13/08/2010,87.01,3.159,,,,,,14.18,False,1218688.09
3782,28,20/08/2010,92.81,3.041,,,,,,14.18,False,1195897.6
3783,28,27/08/2010,93.19,3.129,,,,,,14.18,False,1191585.92
3784,28,03/09/2010,83.12,3.087,,,,,,14.18,False,1523410.71
3785,28,10/09/2010,83.63,3.044,,,,,,14.18,True,1246062.17
3786,28,17/09/2010,82.45,3.028,,,,,,14.18,False,1159812.35
3787,28,24/09/2010,81.77,2.939,,,,,,14.18,False,1111797.21
3788,28,01/10/2010,85.2,3.001,,,,,,14.313,False,1203080.41
3789,28,08/10/2010,71.82,3.013,,,,,,14.313,False,1334571.87
3790,28,15/10/2010,75.0,2.976,,,,,,14.313,False,1158062.99
3791,28,22/10/2010,68.85,3.014,,,,,,14.313,False,1120619.32
3792,28,29/10/2010,61.09,3.016,,,,,,14.313,False,1231688.48
3793,28,05/11/2010,65.49,3.129,,,,,,14.313,False,1501663.26
3794,28,12/11/2010,57.79,3.13,,,,,,14.313,False,1266460.45
3795,28,19/11/2010,58.18,3.161,,,,,,14.313,False,1179315.72
3796,28,26/11/2010,47.66,3.162,,,,,,14.313,True,1937033.5
3797,28,03/12/2010,43.33,3.041,,,,,,14.313,False,1447916.29
3798,28,10/12/2010,50.01,3.203,,,,,,14.313,False,1466164.49
3799,28,17/12/2010,52.77,3.236,,,,,,14.313,False,1510443.62
3800,28,24/12/2010,52.02,3.236,,,,,,14.313,False,2026026.39
3801,28,31/12/2010,45.64,3.148,,,,,,14.313,True,1090558.57
3802,28,07/01/2011,37.64,3.287,,,,,,14.021,False,1402902.47
3803,28,14/01/2011,43.15,3.312,,,,,,14.021,False,1098286.61
3804,28,21/01/2011,53.53,3.223,,,,,,14.021,False,1079669.11
3805,28,28/01/2011,50.74,3.342,,,,,,14.021,False,1127859.69
3806,28,04/02/2011,45.14,3.348,,,,,,14.021,False,1564897.32
3807,28,11/02/2011,51.3,3.381,,,,,,14.021,True,1397301.38
3808,28,18/02/2011,53.35,3.43,,,,,,14.021,False,1514828.82
3809,28,25/02/2011,48.45,3.53,,,,,,14.021,False,1311796.91
3810,28,04/03/2011,51.72,3.674,,,,,,14.021,False,1723736.91
3811,28,11/03/2011,57.75,3.818,,,,,,14.021,False,1380836.35
3812,28,18/03/2011,64.21,3.692,,,,,,14.021,False,1286413.71
3813,28,25/03/2011,54.4,3.909,,,,,,14.021,False,1201059.72
3814,28,01/04/2011,63.63,3.772,,,,,,13.736,False,1336838.41
3815,28,08/04/2011,64.47,4.003,,,,,,13.736,False,1414713.5
3816,28,15/04/2011,57.63,3.868,,,,,,13.736,False,1240126.07
3817,28,22/04/2011,72.12,4.134,,,,,,13.736,False,1297452.0
3818,28,29/04/2011,68.27,4.151,,,,,,13.736,False,1222367.9
3819,28,06/05/2011,68.4,4.193,,,,,,13.736,False,1515890.38
3820,28,13/05/2011,70.93,4.202,,,,,,13.736,False,1253316.3
3821,28,20/05/2011,66.59,4.169,,,,,,13.736,False,1151282.31
3822,28,27/05/2011,76.67,4.087,,,,,,13.736,False,1160043.98
3823,28,03/06/2011,71.81,4.031,,,,,,13.736,False,1403779.25
3824,28,10/06/2011,78.72,3.981,,,,,,13.736,False,1339972.83
3825,28,17/06/2011,86.84,3.935,,,,,,13.736,False,1268503.49
3826,28,24/06/2011,88.95,3.898,,,,,,13.736,False,1208809.34
3827,28,01/07/2011,89.85,3.842,,,,,,13.503,False,1319054.57
3828,28,08/07/2011,89.9,3.705,,,,,,13.503,False,1459655.85
3829,28,15/07/2011,88.1,3.692,,,,,,13.503,False,1197373.13
3830,28,22/07/2011,91.17,3.794,,,,,,13.503,False,1165870.54
3831,28,29/07/2011,93.29,3.805,,,,,,13.503,False,1114530.29
3832,28,05/08/2011,90.61,3.803,,,,,,13.503,False,1523870.89
3833,28,12/08/2011,91.04,3.701,,,,,,13.503,False,1218764.94
3834,28,19/08/2011,91.74,3.743,,,,,,13.503,False,1200019.74
3835,28,26/08/2011,94.61,3.74,,,,,,13.503,False,1166479.51
3836,28,02/09/2011,93.66,3.798,,,,,,13.503,False,1468871.49
3837,28,09/09/2011,88.0,3.913,,,,,,13.503,True,1310087.0
3838,28,16/09/2011,76.36,3.918,,,,,,13.503,False,1159212.1
3839,28,23/09/2011,82.95,3.789,,,,,,13.503,False,1109105.92
3840,28,30/09/2011,83.26,3.877,,,,,,13.503,False,1120731.76
3841,28,07/10/2011,70.44,3.827,,,,,,12.89,False,1557314.58
3842,28,14/10/2011,67.31,3.805,,,,,,12.89,False,1220984.94
3843,28,21/10/2011,73.05,3.842,,,,,,12.89,False,1203172.05
3844,28,28/10/2011,67.41,3.727,,,,,,12.89,False,1242746.06
3845,28,04/11/2011,59.77,3.828,,,,,,12.89,False,1576654.67
3846,28,11/11/2011,48.76,3.824,22860.64,12223.82,343.77,20834.37,9895.33,12.89,False,1402654.95
3847,28,18/11/2011,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,12.89,False,1255081.22
3848,28,25/11/2011,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,12.89,True,1929738.27
3849,28,02/12/2011,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,12.89,False,1368130.35
3850,28,09/12/2011,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,12.89,False,1467024.3
3851,28,16/12/2011,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,12.89,False,1429954.66
3852,28,23/12/2011,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,12.89,False,1796203.51
3853,28,30/12/2011,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,12.89,True,1270036.53
